state,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors
uttar pradesh,fatehpur sikri,MEGH SINGH,M,38,GEN,PECP,Ceiling Fan,1529,0,1529,1580582
uttar pradesh,fatehpur sikri,ROHAN SINGH,M,40,SC,BMUP,Cot,1061,2,1063,1580582
uttar pradesh,fatehpur sikri,LAXMI,F,52,GEN,AAAP,Broom,3114,3,3117,1580582
uttar pradesh,fatehpur sikri,VIJAY SINGH KUSHWAHA,M,58,GEN,SSAD,Chappals,5222,1,5223,1580582
uttar pradesh,fatehpur sikri,ANIL KUMAR,M,46,GEN,IND,Diesel Pump,3809,0,3809,1580582
uttar pradesh,fatehpur sikri,AMBEDKARI HASNURAM AMBEDKARI,M,59,SC,IND,Air Conditioner,3512,0,3512,1580582
uttar pradesh,fatehpur sikri,KHEMRAJ SINGH,M,44,SC,IND,Battery Torch,951,0,951,1580582
uttar pradesh,fatehpur sikri,DIWAN SINGH,M,41,SC,IND,Kettle,3101,0,3101,1580582
uttar pradesh,fatehpur sikri,NATHOLI,M,36,SC,IND,Television,2355,1,2356,1580582
uttar pradesh,fatehpur sikri,BRAJENDR SINGH,M,58,SC,IND,Balloon,2725,0,2725,1580582
uttar pradesh,fatehpur sikri,MAHAVIR SINGH SOLANKI,M,38,GEN,IND,Bat,583,0,583,1580582
uttar pradesh,fatehpur sikri,RAKESH SINGH DHANKAR,M,54,GEN,IND,Batsman,650,0,650,1580582
uttar pradesh,fatehpur sikri,RAM KUMAR DIXIT,M,53,GEN,IND,Coconut,1657,0,1657,1580582
uttar pradesh,fatehpur sikri,RAM BRAJ YADAV,M,31,GEN,IND,Helmet,2057,0,2057,1580582
uttar pradesh,fatehpur sikri,SHOBHNA BAUDDHA,F,32,SC,IND,Gas Cylinder,1006,0,1006,1580582
uttar pradesh,fatehpur sikri,SATISH KUMAR,M,34,GEN,IND,Cup & Saucer,2235,0,2235,1580582
uttar pradesh,fatehpur sikri,SANTOSH KUMAR,M,41,SC,IND,Auto- Rickshaw,3184,0,3184,1580582
uttar pradesh,fatehpur sikri,SEEMA DEVI,F,30,GEN,IND,BELT,1570,1,1571,1580582
uttar pradesh,fatehpur sikri,None of the Above,,0,,NOTA,NOTA,2672,5,2677,1580582
uttar pradesh,firozabad,AKSHAY YADAV,M,27,GEN,SP,Bicycle,534573,10,534583,1636738
uttar pradesh,firozabad,ATUL CHATURVEDI,M,52,GEN,INC,Hand,7447,0,7447,1636738
uttar pradesh,firozabad,TH. VISHWADEEP SINGH,M,60,GEN,BSP,Elephant,118906,3,118909,1636738
uttar pradesh,firozabad,PROF. S.P. SINGH BAGHEL,M,53,GEN,BJP,Lotus,420502,22,420524,1636738
uttar pradesh,firozabad,UPENDRA SINGH,M,36,GEN,BKPP,Television,3696,0,3696,1636738
uttar pradesh,firozabad,KHAJAN SINGH,M,31,GEN,LD,Almirah,753,0,753,1636738
uttar pradesh,firozabad,JAY PRAKASH,M,48,SC,SHS,Bow & Arrow,1248,0,1248,1636738
uttar pradesh,firozabad,RAKESH YADAV,M,65,GEN,AAAP,Broom,2805,3,2808,1636738
uttar pradesh,firozabad,RAJENDRA PRASAD,M,51,SC,BMUP,Cot,506,0,506,1636738
uttar pradesh,firozabad,RAHAT AFROZ,M,52,GEN,IUML,Ladder,498,0,498,1636738
uttar pradesh,firozabad,LAXMI,F,47,GEN,BSCP,FLUTE,620,0,620,1636738
uttar pradesh,firozabad,LAKSHMI  NARAYAN,M,34,GEN,RJPK,Battery Torch,939,0,939,1636738
uttar pradesh,firozabad,SHAMSHER KHA,M,37,GEN,PECP,Ceiling Fan,3526,0,3526,1636738
uttar pradesh,firozabad,MIRJA MUKARRAM BAIG,M,26,GEN,IND,Air Conditioner,1470,0,1470,1636738
uttar pradesh,firozabad,RAJVEER,M,42,GEN,IND,Auto- Rickshaw,2425,0,2425,1636738
uttar pradesh,firozabad,None of the Above,,0,,NOTA,NOTA,4654,0,4654,1636738
uttar pradesh,mainpuri,MULAYAM SINGH YADAV,M,74,GEN,SP,Bicycle,595455,463,595918,1653058
uttar pradesh,mainpuri,SHATRUGHAN SINGH CHAUHAN,M,55,GEN,BJP,Lotus,231117,135,231252,1653058
uttar pradesh,mainpuri,DR. SANGHMITRA MAURYA,F,28,GEN,BSP,Elephant,142728,105,142833,1653058
uttar pradesh,mainpuri,ABU NASIM PATHAN,M,39,GEN,PECP,Ceiling Fan,2094,1,2095,1653058
uttar pradesh,mainpuri,BABA HARDEV SINGH,M,66,GEN,AAAP,Broom,5580,8,5588,1653058
uttar pradesh,mainpuri,SHISHUPAL SINGH,M,41,GEN,BSCP,FLUTE,561,0,561,1653058
uttar pradesh,mainpuri,SATENDRA VEER SINGH CHAUHAN,M,48,GEN,AIFB,Lion,872,0,872,1653058
uttar pradesh,mainpuri,ASHOK KUMAR,M,38,GEN,IND,Electric Pole,694,1,695,1653058
uttar pradesh,mainpuri,ALOK NANDAN,M,27,SC,IND,Pen Nib with Seven Rays,5644,1,5645,1653058
uttar pradesh,mainpuri,MUKESH KUMAR,M,25,GEN,IND,Almirah,915,1,916,1653058
uttar pradesh,mainpuri,MUKESH KUMAR SHAKYA,M,46,GEN,IND,Helmet,2542,0,2542,1653058
uttar pradesh,mainpuri,RAJESHWARI,F,49,GEN,IND,Ring,1746,0,1746,1653058
uttar pradesh,mainpuri,HAKIM SINGH,M,49,GEN,IND,Cot,2278,1,2279,1653058
uttar pradesh,mainpuri,None of the Above,,0,,NOTA,NOTA,6312,11,6323,1653058
uttar pradesh,etah,KU. DEVENDRA SINGH YADAV,M,65,GEN,SP,Bicycle,273921,56,273977,1577457
uttar pradesh,etah,NOOR MOHAMMAD KHAN,M,63,GEN,BSP,Elephant,137103,24,137127,1577457
uttar pradesh,etah,RAJVEER SINGH (RAJU BHAIYA),M,53,GEN,BJP,Lotus,474810,168,474978,1577457
uttar pradesh,etah,TH. JOGINDRA SINGH BHADORIYA,M,43,GEN,MD,Cup & Saucer,12444,1,12445,1577457
uttar pradesh,etah,RAJENDRA,M,43,GEN,BRAVP,FLUTE,1021,0,1021,1577457
uttar pradesh,etah,VINAY,F,49,GEN,BSCP,Coconut,2008,0,2008,1577457
uttar pradesh,etah,THAKUR HEMENDRA VEER SINGH,M,31,GEN,SSKP,Auto- Rickshaw,2033,1,2034,1577457
uttar pradesh,etah,HANS  RAJ SINGH,M,72,GEN,AAAP,Broom,2180,6,2186,1577457
uttar pradesh,etah,DANVEER,M,35,SC,IND,Ceiling Fan,1333,0,1333,1577457
uttar pradesh,etah,RAKESH GANDHI,M,47,GEN,IND,Glass Tumbler,7119,4,7123,1577457
uttar pradesh,etah,RAJVEER SINGH,M,59,GEN,IND,Cauliflower,5847,1,5848,1577457
uttar pradesh,etah,None of the Above,,0,,NOTA,NOTA,6198,3,6201,1577457
uttar pradesh,badaun,AKMAL KHAN URF CHAMAN,M,46,GEN,BSP,Elephant,156866,107,156973,1769145
uttar pradesh,badaun,DHARMENDRA YADAV,M,37,GEN,SP,Bicycle,498008,370,498378,1769145
uttar pradesh,badaun,VAGISH PATHAK,M,54,GEN,BJP,Lotus,331807,224,332031,1769145
uttar pradesh,badaun,AJEET PAL SINGH,M,41,SC,PECP,Ceiling Fan,3421,0,3421,1769145
uttar pradesh,badaun,ANIL KUMAR SHARMA,M,51,GEN,LPI(V),Cup & Saucer,1992,1,1993,1769145
uttar pradesh,badaun,PAGLANAND,M,49,GEN,MD,Auto- Rickshaw,5748,0,5748,1769145
uttar pradesh,badaun,MADAN LAL,M,40,SC,NP,Table,791,0,791,1769145
uttar pradesh,badaun,MAHENDRA PAL,M,43,GEN,BSCP,FLUTE,860,0,860,1769145
uttar pradesh,badaun,REENA,F,28,GEN,RSMD,Grapes,2065,0,2065,1769145
uttar pradesh,badaun,VIRENDRA PAL GUPTA,M,43,GEN,RVNP,Battery Torch,810,0,810,1769145
uttar pradesh,badaun,SANTOSH KUMAR GUPTA (SATYMARGI),M,32,GEN,RPI(A),Sewing Machine,1448,0,1448,1769145
uttar pradesh,badaun,HEMA MEHRA,F,58,GEN,AAAP,Broom,2856,5,2861,1769145
uttar pradesh,badaun,ATUL KUMAR,M,40,GEN,IND,Camera,4195,0,4195,1769145
uttar pradesh,badaun,MUNSHI LAL,M,54,SC,IND,Kite,5651,0,5651,1769145
uttar pradesh,badaun,HAR BHAGWAN,M,54,GEN,IND,Ring,4083,0,4083,1769145
uttar pradesh,badaun,None of the Above,,0,,NOTA,NOTA,6283,3,6286,1769145
uttar pradesh,aonla,DHARMENDRA KUMAR,M,49,GEN,BJP,Lotus,409533,374,409907,1653577
uttar pradesh,aonla,SALEEM IQBAL SHERVANI,M,61,GEN,INC,Hand,93823,38,93861,1653577
uttar pradesh,aonla,KUNWAR SARVRAJ SINGH,M,60,GEN,SP,Bicycle,271207,271,271478,1653577
uttar pradesh,aonla,SUNITA SHAKYA,F,31,GEN,BSP,Elephant,189954,246,190200,1653577
uttar pradesh,aonla,IRSHAD ANSARI ADVOCATE,M,41,GEN,PECP,Ceiling Fan,2697,0,2697,1653577
uttar pradesh,aonla,OM VEER,M,41,GEN,BRVP,Almirah,1152,0,1152,1653577
uttar pradesh,aonla,MOHD. ZARRAR KHAN,M,46,GEN,BNIP,Candles,1440,0,1440,1653577
uttar pradesh,aonla,JITENDRA SINGH YADAV,M,39,GEN,NAP,HOCKEY & BALL,855,0,855,1653577
uttar pradesh,aonla,NARESH SINGH SOLANKI,M,48,GEN,AAAP,Broom,2299,5,2304,1653577
uttar pradesh,aonla,PRAMOD KUMAR YADAV,M,44,GEN,BKrD,FLUTE,1189,0,1189,1653577
uttar pradesh,aonla,YOGENDRA KUMAR VERMA,M,36,GEN,ABHM,Coconut,4332,0,4332,1653577
uttar pradesh,aonla,CAPTAIN P.C. SHARMA,M,59,GEN,JKM,Air Conditioner,2711,0,2711,1653577
uttar pradesh,aonla,ARSHADURRAZA KHAN,M,26,GEN,IND,Electric Pole,3019,0,3019,1653577
uttar pradesh,aonla,None of the Above,,0,,NOTA,NOTA,10489,7,10496,1653577
uttar pradesh,bareilly,AYESHA ISLAM,F,27,GEN,SP,Bicycle,277473,100,277573,1664081
uttar pradesh,bareilly,UMESH GAUTAM,M,43,GEN,BSP,Elephant,105927,122,106049,1664081
uttar pradesh,bareilly,PRAVEEN SINGH ARON,M,55,GEN,INC,Hand,84105,108,84213,1664081
uttar pradesh,bareilly,MASSARAT WARSI (PAPPU BHAI),M,40,GEN,CPI,Ears of Corn And Sickle,7639,0,7639,1664081
uttar pradesh,bareilly,SANTOSH KUMAR GANGWAR,M,64,GEN,BJP,Lotus,517450,808,518258,1664081
uttar pradesh,bareilly,ASLAM ADVOCATE,M,37,GEN,PECP,Ceiling Fan,3338,0,3338,1664081
uttar pradesh,bareilly,LAEEK AHMAD,M,48,GEN,NAP,HOCKEY & BALL,719,0,719,1664081
uttar pradesh,bareilly,SUNIL KUMAR,M,32,GEN,AAAP,Broom,3691,12,3703,1664081
uttar pradesh,bareilly,KAMAL KISHORE ENGINEER,M,43,GEN,IND,Auto- Rickshaw,1801,5,1806,1664081
uttar pradesh,bareilly,JAVED KHAN,M,31,GEN,IND,Almirah,963,1,964,1664081
uttar pradesh,bareilly,NETRAM,M,69,GEN,IND,Scissors,2037,1,2038,1664081
uttar pradesh,bareilly,MANOJ VIKAT,M,38,GEN,IND,Whistle,1567,0,1567,1664081
uttar pradesh,bareilly,LOTAN SINGH PATEL,M,44,GEN,IND,Kite,1402,0,1402,1664081
uttar pradesh,bareilly,SAYAD RASHID ALI,M,36,GEN,IND,Air Conditioner,1885,0,1885,1664081
uttar pradesh,bareilly,None of the Above,,0,,NOTA,NOTA,6731,6,6737,1664081
uttar pradesh,pilibhit,ANIS AHMAD KHAN ALIAS PHOOL BABU,M,51,GEN,BSP,Elephant,196249,45,196294,1671154
uttar pradesh,pilibhit,BUDHSEN VERMA,M,54,GEN,SP,Bicycle,239850,32,239882,1671154
uttar pradesh,pilibhit,MANEKA SANJAY GANDHI,F,57,GEN,BJP,Lotus,546815,119,546934,1671154
uttar pradesh,pilibhit,SANJAY KAPOOR,M,51,GEN,INC,Hand,29165,4,29169,1671154
uttar pradesh,pilibhit,NILIMA SHARMA,F,42,GEN,PECP,Ceiling Fan,2670,0,2670,1671154
uttar pradesh,pilibhit,RAJEEV AGRAWAL,M,50,GEN,AAAP,Broom,5545,2,5547,1671154
uttar pradesh,pilibhit,RAM AUTAR,M,59,GEN,CPI(ML)(L),Flag with Three Stars,3187,0,3187,1671154
uttar pradesh,pilibhit,SANJAY KUMAR,M,41,SC,NAP,HOCKEY & BALL,1259,1,1260,1671154
uttar pradesh,pilibhit,ARAMAN KHAN,M,41,GEN,IND,Sewing Machine,2170,0,2170,1671154
uttar pradesh,pilibhit,MOHD NAEEM ANSARI,M,30,GEN,IND,Scissors,2617,0,2617,1671154
uttar pradesh,pilibhit,MUNESH SINGH,M,41,GEN,IND,Cup & Saucer,6151,0,6151,1671154
uttar pradesh,pilibhit,RAVINDRA KUMAR DEVNATH,M,27,GEN,IND,FLUTE,3145,0,3145,1671154
uttar pradesh,pilibhit,None of the Above,,0,,NOTA,NOTA,11519,2,11521,1671154
uttar pradesh,shahjahanpur,UMED SINGH KASHYAP,M,48,SC,BSP,Elephant,289182,421,289603,1979294
uttar pradesh,shahjahanpur,KRISHNA RAJ,F,46,SC,BJP,Lotus,524025,1107,525132,1979294
uttar pradesh,shahjahanpur,CHETRAM,M,53,SC,INC,Hand,26974,37,27011,1979294
uttar pradesh,shahjahanpur,MITHILESH KUMAR,M,53,SC,SP,Bicycle,242646,267,242913,1979294
